-	ruis|sipsi	-	noun	5	-	-	-	-	-
-	ruis|sämpylä	-	noun	12	-	-	-	-	-
-	ruis|tankio	-	noun	3	-	-	-	-	-
-	ruis|unikko	-	noun	4	kk:k	-	-	-	-
-	ruis|vehnä	-	noun	10	-	-	-	-	-
-	ruis|velli	-	noun	5	-	-	-	-	-
-	rukiin|jyvä	-	noun	10	-	-	-	-	-
-	rukiin|olki	-	noun	7	k:j	-	-	-	-
-	rukiin|siemen	-	noun	32	-	-	-	-	-
-	rukiin|viljely	-	noun	2	-	-	-	-	-
-	rukin|lapa	-	noun	9	p:v	-	-	-	-
-	rukin|pyörä	-	noun	10	-	-	-	-	-
-	rukkas|käsi	-	noun	27	-	-	-	-	-
-	rukoilija|sirkka	-	noun	9	kk:k	-	-	-	-
-	rukous|asento	-	noun	1	nt:nn	-	-	-	-
-	rukous|hetki	-	noun	7	-	-	-	-	-
-	rukous|huone	-	noun	48	-	-	-	-	-
-	rukous|kammio	-	noun	3	-	-	-	poet	-
-	rukous|kirja	-	noun	9	-	-	-	-	-
-	rukous|matto	-	noun	1	tt:t	-	-	-	-
-	rukous|mylly	-	noun	1	-	-	-	-	-
-	rukous|nauha	-	noun	9	-	-	-	-	-
-	rukous|päivä	-	noun	10	-	-	-	-	-
-	rukous|sunnuntai	-	noun	18	-	-	-	dated	-
-	rukous|tilaisuus	-	noun	40	-	-	-	-	-
-	ruletti|pöytä	-	noun	10	t:d	-	-	-	-
-	rulla|filmi	-	noun	5	-	-	-	-	-
-	rulla|hiihto	-	noun	1	t:d	-	-	-	-
-	rulla|hiiri	-	noun	24	-	-	-	-	-
-	rulla|juliste	-	noun	48	-	-	-	-	-
-	rulla|kaihdin	-	noun	33	t:d	-	-	-	-
-	rulla|kiekko	-	noun	1	kk:k	-	-	-	-
-	rulla|laakeri	-	noun	6	-	-	-	-	-
-	rulla|lanka	-	noun	9	nk:ng	-	-	-	-
-	rulla|lauta	-	noun	9	t:d	-	-	-	-
-	rulla|lautailija	-	noun	12	-	-	-	-	-
-	rulla|lautailu	-	noun	2	-	-	-	-	-
-	rulla|lava	-	noun	9	-	-	-	-	-
-	rulla|luistelu	-	noun	2	-	-	-	-	-
-	rulla|luistin	-	noun	33	-	-	-	-	-
-	rulla|lätkä	-	noun	10	-	-	-	coll	-
-	rulla|mitta	-	noun	9	tt:t	-	-	-	-
-	rulla|ovi	-	noun	7	-	-	-	-	-
-	rulla|paali	-	noun	5	-	-	-	-	-
-	rulla|rata	-	noun	9	t:d	-	-	-	-
-	rulla|suksi	-	noun	7	-	-	-	-	-
-	rulla|sushi	-	noun	5	-	-	-	-	-
-	rulla|syltty	-	noun	1	tt:t	-	-	-	-
-	rulla|tuoli	-	noun	5	-	-	-	-	-
-	rulla|verho	-	noun	1	-	-	-	-	-
-	rulla|vyö	-	noun	19	-	-	-	-	-
-	ruloo|kaappi	-	noun	5	pp:p	-	-	-	-
-	rulo|kaappi	-	noun	5	pp:p	-	-	-	-
-	rummun|lyöjä	-	noun	10	-	-	-	dated	-
-	rummun|lyönti	-	noun	5	nt:nn	-	-	-	-
-	rummun|pärinä	-	noun	12	-	-	-	-	-
-	rumpali|poika	-	noun	10	ik:j	-	-	-	-
-	rumpu|jarru	-	noun	1	-	-	-	-	-
-	rumpu|kalvo	-	noun	1	-	-	-	-	-
-	rumpu|kapula	-	noun	12	-	-	-	-	-
-	rumpu|kone	-	noun	48	-	-	-	-	-
-	rumpu|kuivaus	-	noun	39	-	-	-	-	-
-	rumpu|kuivuri	-	noun	6	-	-	-	-	-
-	rumpu|lipas	-	noun	41	pp:p	-	-	-	-
-	rumpu|palikka	-	noun	14	kk:k	-	-	-	-
-	rumpu|satsi	-	noun	5	-	-	-	coll	-
-	rumpu|setti	-	noun	5	tt:t	-	-	coll	-
-	rumpu|silta	-	noun	9	lt:ll	-	-	-	-
-	rumpu|soolo	-	noun	1	-	-	-	-	-
-	rumpu|tuli	-	noun	23	-	-	-	-	-
-	runebergin|torttu	-	noun	1	tt:t	-	-	-	-
-	runko|hinta	-	noun	9	nt:nn	-	-	-	-
-	runko|kauppa	-	noun	9	pp:p	-	-	-	-
-	runko|kuitu	-	noun	1	t:d	-	-	-	-
-	runko|kunta	-	noun	10	nt:nn	-	-	-	-
-	runko|lukko	-	noun	1	kk:k	-	-	-	-
-	runko|luku	-	noun	1	k:v	-	-	-	-
-	runko|palkki	-	noun	5	kk:k	-	-	-	-
-	runko|patja	-	noun	9	-	-	-	-	-
-	runko|puu	-	noun	18	-	-	-	-	-
-	runko|rakenne	-	noun	48	nt:nn	-	-	-	-
-	runko|sarja	-	noun	9	-	-	-	-	-
-	runko|sopimus	-	noun	39	-	-	-	-	-
-	runko|suunnitelma	-	noun	10	-	-	-	-	-
-	runko|tie	-	noun	19	-	-	-	-	-
-	runko|verkko	-	noun	1	kk:k	-	-	-	-
-	runko|ääni	-	noun	26	-	-	-	-	-
-	runoilija|nimi	-	noun	7	-	-	-	-	-
-	runon|katkelma	-	noun	10	-	-	-	-	-
-	runon|laulaja	-	noun	10	-	-	-	-	-
-	runon|laulu	-	noun	1	-	-	-	-	-
-	runon|lausuja	-	noun	10	-	-	-	-	-
-	runon|lausunta	-	noun	9	nt:nn	-	-	-	-
-	runon|pätkä	-	noun	10	-	-	-	-	-
-	runous|oppi	-	noun	5	pp:p	-	-	-	-
-	runo|antologia	-	noun	12	-	-	-	-	-
-	runo|asu	-	noun	1	-	-	-	-	-
-	runo|draama	-	noun	9	-	-	-	-	-
-	runo|eepos	-	noun	39	-	-	-	-	-
-	runo|jalka	-	noun	9	k:	-	-	-	-
-	runo|kieli	-	noun	26	-	-	-	-	-
-	runo|kirja	-	noun	9	-	-	-	-	-
-	runo|kokoelma	-	noun	10	-	-	-	-	-
-	runo|kuva	-	noun	10	-	-	-	-	-
-	runo|käännös	-	noun	39	-	-	-	-	-
-	runo|laulu	-	noun	1	-	-	-	-	-
-	runo|mitta	-	noun	9	tt:t	-	-	-	-
-	runo|muoto	-	noun	1	t:d	-	-	-	-
-	runo|näytelmä	-	noun	10	-	-	-	-	-
-	runo|polvi	-	noun	7	-	-	-	-	-
-	runo|ratsu	-	noun	1	-	-	-	jocul	-
-	runo|rytmi	-	noun	5	-	-	-	-	-
-	runo|sarja	-	noun	9	-	-	-	-	-
-	runo|satu	-	noun	1	t:d	-	-	-	-
-	runo|seppo	-	noun	1	pp:p	-	-	poet	-
-	runo|seppä	-	noun	10	pp:p	-	-	poet	-
-	runo|sikermä	-	noun	10	-	-	-	-	-
-	runo|suomennos	-	noun	39	-	-	-	-	-
-	runo|suoni	-	noun	26	-	-	-	-	-
-	runo|säe	-	noun	48	k:	-	-	-	-
-	runo|säkeistö	-	noun	2	-	-	-	-	-
-	runo|sävelmä	-	noun	10	-	-	-	-	-
-	runo|taide	-	noun	48	t:d	-	-	-	-
-	runo|teos	-	noun	39	-	-	-	-	-
-	runo|toisinto	-	noun	1	nt:nn	-	-	-	-
-	runo|tuotanto	-	noun	1	nt:nn	-	-	-	-
-	runo|valikoima	-	noun	10	-	-	-	-	-
-	runsauden|pula	-	noun	10	-	-	-	-	-
-	runsauden|sarvi	-	noun	7	-	-	-	-	-
-	ruoan|haju	-	noun	1	-	-	-	-	-
-	ruoan|haku	-	noun	1	k:	-	-	-	-
-	ruoan|jäte	-	noun	48	tt:t	-	-	-	-
-	ruoan|käry	-	noun	1	-	-	-	-	-
-	ruoan|laittaja	-	noun	10	-	-	-	-	-
-	ruoan|laitto	-	noun	1	tt:t	-	-	-	-
-	ruoan|sulatus	-	noun	39	-	-	-	-	-
-	ruoan|tuoksu	-	noun	1	-	-	-	-	-
-	ruoan|tuotanto	-	noun	1	nt:nn	-	-	-	-
-	ruoan|tähde	-	noun	48	t:d	-	-	-	-
-	ruoan|valmistus	-	noun	39	-	-	-	-	-
-	ruode|laudoitus	-	noun	39	-	-	-	-	-
-	ruode|lauta	-	noun	9	t:d	-	-	-	-
-	ruohon|korsi	-	noun	28	rt:rr	-	-	-	-
-	ruohon|leikkuri	-	noun	6	-	-	-	-	-
-	ruohon|leikkuu	-	noun	17	-	-	-	-	-
-	ruoho|kanukka	-	noun	14	kk:k	-	-	-	-
-	ruoho|kasvi	-	noun	5	-	-	-	-	-
-	ruoho|kasvillisuus	-	noun	40	-	-	-	-	-
-	ruoho|kenttä	-	noun	10	tt:t	-	-	-	-
-	ruoho|korpi	-	noun	7	p:v	-	-	-	-
-	ruoho|laukka	-	noun	9	kk:k	-	-	-	-
-	ruoho|matto	-	noun	1	tt:t	-	-	-	-
-	ruoho|mätäs	-	noun	41	tt:t	-	-	-	-
-	ruoho|sipuli	-	noun	6	-	-	-	-	-
-	ruoho|tukko	-	noun	1	kk:k	-	-	-	-
-	ruoho|varsi	-	noun	28	rt:rr	-	-	-	-
-	ruokailu|aika	-	noun	9	ik:j	-	-	-	-
-	ruokailu|huone	-	noun	48	-	-	-	-	-
-	ruokailu|nurkkaus	-	noun	39	-	-	-	-	-
-	ruokailu|ryhmä	-	noun	10	-	-	-	-	-
-	ruokailu|rytmi	-	noun	5	-	-	-	-	-
-	ruokailu|syvennys	-	noun	39	-	-	-	-	-
-	ruokailu|tauko	-	noun	1	k:	-	-	-	-
-	ruokailu|tila	-	noun	9	-	-	-	-	-
-	ruokailu|tottumus	-	noun	39	-	-	-	-	-
-	ruokailu|väline	-	noun	48	-	-	-	-	-
-	ruoka|allergia	-	noun	12	-	-	-	-	-
-	ruoka|banaani	-	noun	6	-	-	-	-	-
-	ruoka|etikka	-	noun	14	kk:k	-	-	-	-
-	ruoka|halu	-	noun	1	-	-	-	-	-
-	ruoka|haluttomuus	-	noun	40	-	-	-	-	-
-	ruoka|harrastaja	-	noun	10	-	-	-	-	-
-	ruoka|huolto	-	noun	1	lt:ll	-	-	-	-
-	ruoka|hävikki	-	noun	5	kk:k	-	-	-	-
-	ruoka|jono	-	noun	1	-	-	-	-	-
-	ruoka|juoma	-	noun	10	-	-	-	-	-
-	ruoka|kaappi	-	noun	5	pp:p	-	-	-	-
-	ruoka|kassi	-	noun	5	-	-	-	-	-
-	ruoka|kasvi	-	noun	5	-	-	-	-	-
-	ruoka|kauppa	-	noun	9	pp:p	-	-	-	-
-	ruoka|kellari	-	noun	6	-	-	-	-	-
-	ruoka|kello	-	noun	1	-	-	-	-	-
-	ruoka|kerma	-	noun	9	-	-	-	-	-
-	ruoka|ketju	-	noun	1	-	-	-	-	-
-	ruoka|kioski	-	noun	5	-	-	-	-	-
-	ruoka|komero	-	noun	2	-	-	-	-	-
-	ruoka|kori	-	noun	5	-	-	-	-	-
-	ruoka|kriisi	-	noun	5	-	-	-	-	-
-	ruoka|kulttuuri	-	noun	6	-	-	-	-	-
-	ruoka|kunta	-	noun	10	nt:nn	-	-	-	-
-	ruoka|kuppi	-	noun	5	pp:p	-	-	-	-
-	ruoka|kuriiri	-	noun	6	-	-	-	-	-
-	ruoka|laji	-	noun	5	-	-	-	-	-
-	ruoka|lappu	-	noun	1	pp:p	-	-	-	-
-	ruoka|lasku	-	noun	1	-	-	-	-	-
-	ruoka|lautanen	-	noun	38	-	-	-	-	-
-	ruoka|leipä	-	noun	10	p:v	-	-	-	-
-	ruoka|lepo	-	noun	1	p:v	-	-	-	-
-	ruoka|liina	-	noun	9	-	-	-	-	-
-	ruoka|lippu	-	noun	1	pp:p	-	-	-	-
-	ruoka|lista	-	noun	9	-	-	-	-	-
-	ruoka|lusikallinen	-	noun	38	-	-	-	-	-
-	ruoka|lusikka	-	noun	14	kk:k	-	-	-	-
-	ruoka|lähetti	-	noun	5	tt:t	-	-	-	-
-	ruoka|makkara	-	noun	12	-	-	-	-	-
-	ruoka|multa	-	noun	10	lt:ll	-	-	-	-
-	ruoka|myrkytys	-	noun	39	-	-	-	-	-
-	ruoka|ohje	-	noun	48	-	-	-	-	-
-	ruoka|omena	-	noun	11	-	-	-	-	-
-	ruoka|ostos	-	noun	39	-	-	-	-	-
-	ruoka|paikka	-	noun	9	kk:k	-	-	-	-
-	ruoka|pakko	-	noun	1	kk:k	-	-	-	-
-	ruoka|palkka	-	noun	9	kk:k	-	-	-	-
-	ruoka|palvelu	-	noun	2	-	-	-	-	-
-	ruoka|pankki	-	noun	5	kk:k	-	-	-	-
-	ruoka|paprika	-	noun	12	-	-	-	-	-
-	ruoka|parsa	-	noun	9	-	-	-	-	-
-	ruoka|perinne	-	noun	48	nt:nn	-	-	-	-
-	ruoka|peruna	-	noun	12	-	-	-	-	-
-	ruoka|piiri	-	noun	5	-	-	-	-	-
-	ruoka|pöytä	-	noun	10	t:d	-	-	-	-
-	ruoka|raha	-	noun	9	-	-	-	-	-
-	ruoka|rajoite	-	noun	48	tt:t	-	-	-	-
-	ruoka|rauha	-	noun	9	-	-	-	-	-
-	ruoka|ravintola	-	noun	12	-	-	-	-	-
-	ruoka|resepti	-	noun	5	-	-	-	-	-
-	ruoka|rinki	-	noun	5	nk:ng	-	-	-	-
-	ruoka|rukous	-	noun	39	-	-	-	-	-
-	ruoka|rytmi	-	noun	5	-	-	-	-	-
-	ruoka|ryyppy	-	noun	1	pp:p	-	-	-	-
-	ruoka|salaatti	-	noun	5	tt:t	-	-	-	-
-	ruoka|sali	-	noun	5	-	-	-	-	-
-	ruoka|sieni	-	noun	26	-	-	-	-	-
-	ruoka|sipuli	-	noun	6	-	-	-	-	-
-	ruoka|sooda	-	noun	10	-	-	-	-	-
-	ruoka|sula	-	noun	10	-	-	-	-	-
-	ruoka|suola	-	noun	9	-	-	-	-	-
-	ruoka|talous	-	noun	40	-	-	-	-	-
-	ruoka|tarjoilu	-	noun	2	-	-	-	-	-
-	ruoka|tarvike	-	noun	48	kk:k	-	-	-	-
-	ruoka|tauko	-	noun	1	k:	-	-	-	-
-	ruoka|tavara	-	noun	12	-	-	-	-	-
-	ruoka|termos	-	noun	39	-	-	-	-	-
-	ruoka|tori	-	noun	5	-	-	-	-	-
-	ruoka|torvi	-	noun	7	-	-	-	-	-
-	ruoka|tottumus	-	noun	39	-	-	-	-	-
-	ruoka|tunti	-	noun	5	nt:nn	-	-	-	-
-	ruoka|turva	-	noun	10	-	-	-	-	-
-	ruoka|turvallisuus	-	noun	40	-	-	-	-	-
-	ruoka|valio	-	noun	3	-	-	-	-	-
-	ruoka|vieras	-	noun	41	-	-	-	-	-
-	ruoka|viini	-	noun	5	-	-	-	-	-
-	ruoka|ympyrä	-	noun	12	-	-	-	-	-
-	ruoka|öljy	-	noun	1	-	-	-	-	-
-	ruokinta|häkki	-	noun	5	kk:k	-	-	-	-
-	ruokinta|katos	-	noun	39	-	-	-	-	-
-	ruokinta|lauta	-	noun	9	t:d	-	-	-	-
-	ruokinta|pöytä	-	noun	10	t:d	-	-	-	-
-	ruoko|helpi	-	noun	5	-	-	-	-	-
-	ruoko|helpi	-	noun	7	p:v	-	-	-	-
-	ruoko|kasvi	-	noun	5	-	-	-	-	-
-	ruoko|kerttunen	-	noun	38	-	-	-	-	-
-	ruoko|lahtelainen	-	noun	38	-	-	-	-	-
-	ruoko|matto	-	noun	1	tt:t	-	-	-	-
-	ruoko|pilli	-	noun	5	-	-	-	-	-
-	ruoko|sokeri	-	noun	6	-	-	-	-	-
-	ruoppaus|kauha	-	noun	9	-	-	-	-	-
-	ruoppa|kulju	-	noun	1	-	-	-	-	-
-	ruori|juoppo	-	noun	1	pp:p	-	-	-	-
-	ruori|juoppous	-	noun	40	-	-	-	-	-
-	ruori|juopumus	-	noun	39	-	-	-	-	-
-	ruori|mies	-	noun	42	-	-	-	-	-
-	ruori|ratas	-	noun	41	tt:t	-	-	-	-
-	ruoskan|isku	-	noun	1	-	-	-	-	-
-	ruoskan|jälki	-	noun	7	k:j	-	-	-	-
-	ruoskan|sivallus	-	noun	39	-	-	-	-	-
-	ruosteen|esto	-	noun	1	-	-	-	-	-
-	ruosteen|poiste	-	noun	48	-	-	-	-	-
-	ruoste|kerros	-	noun	39	-	-	-	-	-
-	ruoste|kerrostuma	-	noun	10	-	-	-	-	-
-	ruoste|pilkku	-	noun	1	kk:k	-	-	-	-
-	ruoste|sieni	-	noun	26	-	-	-	-	-
-	ruoste|suojaus	-	noun	39	-	-	-	-	-
-	ruoste|täplä	-	noun	10	-	-	-	-	-
-	ruoste|vyöhyke	-	noun	48	kk:k	-	-	-	-
-	ruoti|artisokka	-	noun	10	kk:k	-	-	-	-
-	ruoti|mangoldi	-	noun	5	-	-	-	-	-
-	ruoti|selleri	-	noun	6	-	-	-	-	-
-	ruoto|rivi	-	noun	5	-	-	-	-	-
-	ruotsalais|asutus	-	noun	39	-	-	-	-	-
-	ruotsalais|seutu	-	noun	1	t:d	-	-	-	-
-	ruotsalais|väestö	-	noun	2	-	-	-	-	-
-	ruotsin|kieli	-	noun	26	-	-	-	nstd	1.000
-	ruotsin|laiva	-	noun	9	-	-	-	-	-
-	ruotsin|maalainen	-	noun	38	-	-	-	-	-
-	ruotsin|pihlaja	-	noun	10	-	-	-	-	-
-	ruotsin|ruotsalainen	-	noun	38	-	-	-	-	-
-	ruotsin|ruotsi	-	noun	5	-	-	-	-	-
-	ruotsin|suomalainen	-	noun	38	-	-	-	-	-
-	ruotsin|suomi	-	noun	7	-	-	-	-	-
-	ruotsin|voittoisuus	-	noun	40	-	-	-	-	-
-	ruotu|jako	-	noun	1	k:	-	-	-	-
-	ruotu|kaveri	-	noun	6	-	-	-	coll	-
-	ruotu|tila	-	noun	9	-	-	-	-	-
-	ruotu|väki	-	noun	7	k:	-	-	-	-
-	ruo|veteläinen	-	noun	38	-	-	-	-	-
-	ruo|vetinen	-	noun	38	-	-	-	-	-
-	rupi|konna	-	noun	10	-	-	-	-	-
-	rupi|sammakko	-	noun	4	kk:k	-	-	coll	-
-	rupu|sakki	-	noun	5	kk:k	-	-	coll	-
-	rusakko|nuljaska	-	noun	13	-	-	-	-	-
-	rusetti|luistelu	-	noun	2	-	-	-	-	-
-	rusetti|nauha	-	noun	9	-	-	-	-	-
-	rusetti|pasta	-	noun	9	-	-	-	-	-
-	rusetti|solmu	-	noun	1	-	-	-	-	-
-	rusina|kakku	-	noun	1	kk:k	-	-	-	-
-	rusina|keitto	-	noun	1	tt:t	-	-	-	-
-	rusina|pulla	-	noun	10	-	-	-	-	-
-	ruskea|karhu	-	noun	1	-	-	-	-	-
-	ruskea|kieli	-	noun	26	-	-	-	coll	-
-	ruskea|verikkö	-	noun	4	kk:k	-	-	-	-
-	ruskistus|vastus	-	noun	39	-	-	-	-	-
-	rusko|hiili	-	noun	24	-	-	-	-	-
-	rusko|levä	-	noun	10	-	-	-	-	-
-	rusko|lilja	-	noun	9	-	-	-	-	-
-	rusko|maa	-	noun	18	-	-	-	-	-
-	rusko|sammakko	-	noun	4	kk:k	-	-	-	-
-	rusko|sammal	-	noun	49	-	-	-	-	-
-	rusko|tatti	-	noun	5	tt:t	-	-	-	-
-	ruskuais|pussi	-	noun	5	-	-	-	-	-
-	ruso|hiukkanen	-	noun	38	-	-	-	-	-
-	ruso|huuli	-	noun	24	-	-	-	poet	-
-	ruso|juuri	-	noun	26	-	-	-	-	-
-	ruso|nätä	-	noun	10	t:d	-	-	-	-
-	ruso|poski	-	noun	7	-	-	-	poet	-
-	russo|fobi	-	noun	5	-	-	-	-	-
-	russo|fobia	-	noun	12	-	-	-	-	-
-	rustiikka|tiili	-	noun	23	-	-	-	-	-
-	rusti|rauta	-	noun	9	t:d	-	-	-	-
-	rusto|kala	-	noun	9	-	-	-	-	-
-	rusto|koru	-	noun	1	-	-	-	-	-
-	rusto|kudos	-	noun	39	-	-	-	-	-
-	rusto|nupikka	-	noun	14	kk:k	-	-	-	-
-	rutiinin|omaisuus	-	noun	40	-	-	-	-	-
-	rutiini|luonteisuus	-	noun	40	-	-	-	-	-
-	rutiini|luontoisuus	-	noun	40	-	-	-	-	-
-	rutiini|tehtävä	-	noun	10	-	-	-	-	-
-	rutiini|työ	-	noun	19	-	-	-	-	-
-	rutto|juuri	-	noun	26	-	-	-	-	-
-	rutto|tauti	-	noun	5	t:d	-	-	-	-
-	rutto|tautinen	-	noun	38	-	-	-	-	-
-	rutu|sakki	-	noun	5	kk:k	-	-	coll	-
-	ruuan|haju	-	noun	1	-	-	-	-	-
-	ruuan|haku	-	noun	1	k:	-	-	-	-
-	ruuan|jäte	-	noun	48	tt:t	-	-	-	-
-	ruuan|käry	-	noun	1	-	-	-	-	-
-	ruuan|laittaja	-	noun	10	-	-	-	-	-
-	ruuan|laitto	-	noun	1	tt:t	-	-	-	-
-	ruuan|sulatus	-	noun	39	-	-	-	-	-
-	ruuan|tuoksu	-	noun	1	-	-	-	-	-
-	ruuan|tähde	-	noun	48	t:d	-	-	-	-
-	ruuan|valmistus	-	noun	39	-	-	-	-	-
-	ruudin|haju	-	noun	1	-	-	-	-	-
-	ruudin|keksijä	-	noun	12	-	-	-	jocul	-
-	ruudin|käry	-	noun	1	-	-	-	-	-
-	ruudin|savu	-	noun	1	-	-	-	-	-
-	ruudun|kaappaus	-	noun	39	-	-	-	-	-
-	ruudun|lukija	-	noun	12	-	-	-	-	-
-	ruudun|säästäjä	-	noun	10	-	-	-	-	-
-	ruuhka|bussi	-	noun	5	-	-	-	-	-
-	ruuhka|huippu	-	noun	1	pp:p	-	-	-	-
-	ruuhka|liikenne	-	noun	48	nt:nn	-	-	-	-
-	ruuhka|linja	-	noun	9	-	-	-	-	-
-	ruuhka|maksu	-	noun	1	-	-	-	-	-
-	ruuhka|tunti	-	noun	5	nt:nn	-	-	-	-
-	ruuhka|vuoro	-	noun	1	-	-	-	-	-
-	ruukku|kasvi	-	noun	5	-	-	-	-	-
-	ruukku|kukka	-	noun	10	kk:k	-	-	-	-
-	ruukku|rusina	-	noun	12	-	-	-	-	-
-	ruukku|salaatti	-	noun	5	tt:t	-	-	-	-
-	ruukku|taimi	-	noun	25	-	-	-	-	-
-	ruukku|viljely	-	noun	2	-	-	-	-	-
-	ruukku|yrtti	-	noun	5	tt:t	-	-	-	-
-	ruukun|suojus	-	noun	39	-	-	-	-	-
-	ruumiin|avaus	-	noun	39	-	-	-	-	-
-	ruumiin|haju	-	noun	1	-	-	-	-	-
-	ruumiin|harjoitus	-	noun	39	-	-	-	dated	-
-	ruumiin|jäsen	-	noun	32	-	-	-	-	-
-	ruumiin|kieli	-	noun	26	-	-	-	-	-
-	ruumiin|kulttuuri	-	noun	6	-	-	-	-	-
-	ruumiin|kuva	-	noun	10	-	-	-	-	-
-	ruumiin|liikunta	-	noun	9	nt:nn	-	-	-	-
-	ruumiin|lämpö	-	noun	1	mp:mm	-	-	-	-
-	ruumiin|osa	-	noun	10	-	-	-	-	-
-	ruumiin|paino	-	noun	1	-	-	-	-	-
-	ruumiin|pesijä	-	noun	12	-	-	-	-	-
-	ruumiin|pesu	-	noun	1	-	-	-	-	-
-	ruumiin|poltto	-	noun	1	tt:t	-	-	-	-
-	ruumiin|rakenne	-	noun	48	nt:nn	-	-	-	-
-	ruumiin|ryöstäjä	-	noun	10	-	-	-	-	-
-	ruumiin|ryöstö	-	noun	1	-	-	-	-	-
-	ruumiin|siunaus	-	noun	39	-	-	-	dated	-
-	ruumiin|tarkastus	-	noun	39	-	-	-	-	-
-	ruumiin|toiminto	-	noun	1	nt:nn	-	-	-	-
-	ruumiin|vamma	-	noun	9	-	-	-	-	-
-	ruumiin|voima	-	noun	10	-	-	-	-	-
-	ruumiista|poistuminen	-	noun	38	-	-	-	-	-
-	ruumis|arkku	-	noun	1	kk:k	-	-	-	-
-	ruumis|auto	-	noun	1	-	-	-	-	-
-	ruumis|huone	-	noun	48	-	-	-	-	-
-	ruumis|kellari	-	noun	6	-	-	-	-	-
-	ruumis|kirstu	-	noun	1	-	-	-	-	-
-	ruumis|kylmiö	-	noun	3	-	-	-	-	-
-	ruumis|myrkky	-	noun	1	kk:k	-	-	-	-
-	ruumis|pussi	-	noun	5	-	-	-	-	-
-	ruumis|saatto	-	noun	1	tt:t	-	-	-	-
-	ruunun|raakki	-	noun	5	kk:k	-	-	jocul	-
-	ruusuke|nauha	-	noun	9	-	-	-	-	-
-	ruusun|hohde	-	noun	48	t:d	-	-	-	-
-	ruusun|kiulukka	-	noun	14	kk:k	-	-	-	-
-	ruusun|marja	-	noun	9	-	-	-	-	-
-	ruusun|nuppu	-	noun	1	pp:p	-	-	-	-
-	ruusun|piikki	-	noun	5	kk:k	-	-	-	-
-	ruusun|puna	-	noun	10	-	-	-	-	-
-	ruusun|tuoksu	-	noun	1	-	-	-	-	-
-	ruususen|uni	-	noun	24	-	-	-	-	-
-	ruusu|finni	-	noun	5	-	-	-	-	-
-	ruusu|ikkuna	-	noun	12	-	-	-	-	-
-	ruusu|juuri	-	noun	26	-	-	-	-	-
-	ruusu|kaali	-	noun	5	-	-	-	-	-
-	ruusu|kasvi	-	noun	5	-	-	-	-	-
-	ruusu|kimppu	-	noun	1	pp:p	-	-	-	-
-	ruusu|kivi	-	noun	7	-	-	-	-	-
-	ruusu|kulta	-	noun	10	lt:ll	-	-	-	-
-	ruusu|kuvio	-	noun	3	-	-	-	-	-
-	ruusu|kvartsi	-	noun	5	-	-	-	-	-
-	ruusu|kvitteni	-	noun	6	-	-	-	-	-
-	ruusu|köynnös	-	noun	39	-	-	-	-	-
-	ruusu|lajike	-	noun	48	kk:k	-	-	-	-
-	ruusu|leinikki	-	noun	5	kk:k	-	-	-	-
-	ruusu|levä	-	noun	10	-	-	-	-	-
-	ruusu|papu	-	noun	1	p:v	-	-	-	-
-	ruusu|penkki	-	noun	5	kk:k	-	-	-	-
-	ruusu|pensas	-	noun	41	-	-	-	-	-
-	ruusu|pippuri	-	noun	6	-	-	-	-	-
-	ruusu|puu	-	noun	18	-	-	-	-	-
-	ruusu|ruoho	-	noun	1	-	-	-	-	-
-	ruusu|seppele	-	noun	49b	-	-	-	-	-
-	ruusu|tarha	-	noun	9	-	-	-	poet	-
-	ruusu|vesi	-	noun	27	-	-	-	-	-
-	ruusu|öljy	-	noun	1	-	-	-	-	-
-	ruuti|panos	-	noun	39	-	-	-	-	-
-	ruuti|tynnyri	-	noun	6	-	-	-	-	-
-	ruutu|aika	-	noun	9	ik:j	-	-	-	-
-	ruutu|hyppely	-	noun	2	-	-	-	-	-
-	ruutu|kaappaus	-	noun	39	-	-	-	-	-
-	ruutu|kaava	-	noun	9	-	-	-	-	-
-	ruutu|kasvo	-	noun	1	-	-	-	-	-
-	ruutu|koodi	-	noun	5	-	-	-	-	-
-	ruutu|kuningas	-	noun	41	nk:ng	-	-	-	-
-	ruutu|kylvö	-	noun	1	-	-	-	-	-
-	ruutu|lippu	-	noun	1	pp:p	-	-	-	-
-	ruutu|paperi	-	noun	6	-	-	-	-	-
-	ruutu|rouva	-	noun	10	-	-	-	-	-
-	ruutu|ässä	-	noun	10	-	-	-	-	-
-	ruuvin|reikä	-	noun	10	k:	-	-	-	-
-	ruuvin|väännin	-	noun	33	nt:nn	-	-	-	-
-	ruuvi|avain	-	noun	33	-	-	-	-	-
-	ruuvi|kierre	-	noun	48	rt:rr	-	-	-	-
-	ruuvi|kiinnitys	-	noun	39	-	-	-	-	-
-	ruuvi|koukku	-	noun	1	kk:k	-	-	-	-
-	ruuvi|kuljetin	-	noun	33	tt:t	-	-	-	-
-	ruuvi|liike	-	noun	48	kk:k	-	-	-	-
-	ruuvi|liitos	-	noun	39	-	-	-	-	-
-	ruuvi|meisseli	-	noun	6	-	-	-	coll	-
-	ruuvi|penkki	-	noun	5	kk:k	-	-	-	-
-	ruuvi|pihti	-	noun	5	t:d	-	-	-	-
-	ruuvi|pinta	-	noun	9	nt:nn	-	-	-	-
-	ruuvi|pumppu	-	noun	1	pp:p	-	-	-	-
-	ruuvi|puristin	-	noun	33	-	-	-	-	-
