-	Cristóbal	-	proper	?6	-	-	-	-	-
-	Csaba	-	proper	9	-	-	-	-	-
-	Curt	-	proper	5	-	-	-	-	-
-	Cyril	-	proper	5	-	-	-	-	-
-	Cécile	-	proper	8	-	-	-	-	-
-	Cédric	-	proper	5	-	-	-	-	-
-	Céline	-	proper	8	-	-	-	-	-
-	César	-	proper	?6	-	-	-	-	-
-	Daavid	-	proper	5	-	-	-	-	-
-	Dag	-	proper	5	-	-	-	-	-
-	Dagfinn	-	proper	5	-	-	-	-	-
-	Dagmar	-	proper	?6	-	-	-	-	-
-	Daigo	-	proper	1	-	-	-	-	-
-	Daiki	-	proper	5	-	-	-	-	-
-	Daisuke	-	proper	8	-	-	-	-	-
-	Damiano	-	proper	1	-	-	-	-	-
-	Damien	-	proper	5	-	-	-	-	-
-	Damir	-	proper	5	-	-	-	-	-
-	Dan	-	proper	5	-	-	-	-	-
-	Dani	-	proper	5	-	-	-	-	-
-	Danica	-	proper	9	-	-	-	-	-
-	Daniel	-	proper	5	-	-	-	-	-
-	Daniela	-	proper	?13|9	-	-	-	-	-
-	Daniele	-	proper	8	-	-	-	-	-
-	Danielle	-	proper	8	-	-	-	-	-
-	Daniil	-	proper	5	-	-	-	-	-
-	Danijel	-	proper	?6	-	-	-	-	-
-	Danilo	-	proper	2	-	-	-	-	-
-	Danièle	-	proper	8	-	-	-	-	-
-	Danny	-	proper	1	-	-	-	-	-
-	Dante	-	proper	8	-	-	-	-	-
-	Danuta	-	proper	10	-	-	-	-	-
-	Danylo	-	proper	2	-	-	-	-	-
-	Daphne	-	proper	8	-	-	-	-	-
-	Dario	-	proper	3	-	-	-	-	-
-	Dariusz	-	proper	5	-	-	-	-	-
-	Darja	-	proper	9	-	-	-	-	-
-	Darren	-	proper	?6	-	-	-	-	-
-	Dave	-	proper	8	-	-	-	-	-
-	David	-	proper	5	-	-	-	-	-
-	Davide	-	proper	8	-	-	-	-	-
-	Davor	-	proper	?6	-	-	-	-	-
-	Dawid	-	proper	22|?5	-	-	-	-	-
-	Dean	-	proper	5	-	-	-	-	-
-	Debora	-	proper	10	-	-	-	-	-
-	Dejan	-	proper	6	-	-	-	-	-
-	Delphine	-	proper	8	-	-	-	-	-
-	Denis	-	proper	5|39	-	-	-	-	-
-	Denise	-	proper	8	-	-	-	-	-
-	Dennis	-	proper	39	-	-	-	-	-
-	Denys	-	proper	39	-	-	-	-	-
-	Derek	-	proper	5	-	-	-	-	-
-	Desmond	-	proper	5	-	-	-	-	-
-	Detlef	-	proper	5	-	-	-	-	-
-	Dezső	-	proper	?21|1	-	-	-	-	-
-	Diana	-	proper	9	-	-	-	-	-
-	Dick	-	proper	5	-	-	-	-	-
-	Didier	-	proper	5	-	-	-	-	-
-	Diego	-	proper	1	-	-	-	-	-
-	Dieter	-	proper	6	-	-	-	-	-
-	Dietmar	-	proper	?6	-	-	-	-	-
-	Dietrich	-	proper	5	-	-	-	-	-
-	Dillon	-	proper	?6	-	-	-	-	-
-	Dimitri	-	proper	5	-	-	-	-	-
-	Dimităr	-	proper	5	-	-	-	-	-
-	Dina	-	proper	9	-	-	-	-	-
-	Dinara	-	proper	12	-	-	-	-	-
-	Dino	-	proper	1	-	-	-	-	-
-	Diogo	-	proper	1	-	-	-	-	-
-	Dirck	-	proper	5	-	-	-	-	-
-	Dirk	-	proper	5	-	-	-	-	-
-	Dmitri	-	proper	5	-	-	-	-	-
-	Dmytro	-	proper	1	-	-	-	-	-
-	Doina	-	proper	10	-	-	-	-	-
-	Domagoj	-	proper	22|?5	-	-	-	-	-
-	Domenico	-	proper	1	-	-	-	-	-
-	Domingos	-	proper	39	-	-	-	-	-
-	Dominik	-	proper	5	-	-	-	-	-
-	Dominique	-	proper	8|21	-	-	-	-	-
-	Don	-	proper	5	-	-	-	-	-
