# Verbs
.*	ekset	-	noun-pl	39	-	front|back	-	-	4.000
.*	ikset	-	noun-pl	39	-	front|back	-	-	4.000
.*	|kisat	-	noun-pl	9	-	-	-	-	4.000

# Adjectives
.*	aton	-	adjective	34	tt:t	-	-	-	4.000
.*	eton	-	adjective	34	tt:t	-	-	-	4.000
.*	iton	-	adjective	34	tt:t	-	-	-	4.000
.*	oton	-	adjective	34	tt:t	-	-	-	4.000
.*	uton	-	adjective	34	tt:t	-	-	-	4.000
.*	ätön	-	adjective	34	tt:t	-	-	-	4.000
.*	etön	-	adjective	34	tt:t	-	-	-	4.000
.*	itön	-	adjective	34	tt:t	-	-	-	4.000
.*	ötön	-	adjective	34	tt:t	-	-	-	4.000
.*	ytön	-	adjective	34	tt:t	-	-	-	4.000
.*	ahko	-	adjective	1	-	-	-	-	4.000
.*	ehko	-	adjective	1	-	-	-	-	4.000
.*	ihko	-	adjective	1	-	-	-	-	4.000
.*	ohko	-	adjective	1	-	-	-	-	4.000
.*	uhko	-	adjective	1	-	-	-	-	4.000
.*	ähkö	-	adjective	1	-	-	-	-	4.000
.*	ehkö	-	adjective	1	-	-	-	-	4.000
.*	ihkö	-	adjective	1	-	-	-	-	4.000
.*	öhkö	-	adjective	1	-	-	-	-	4.000
.*	yhkö	-	adjective	1	-	-	-	-	4.000
.*	mainen	-	adjective	38	-	-	-	-	4.000
.*	mäinen	-	adjective	38	-	-	-	-	4.000
.*	lainen	-	adjective	38	-	-	-	-	4.000
.*	läinen	-	adjective	38	-	-	-	-	4.000
.*	llinen	-	adjective	38	-	front|back	-	-	4.000
.*	ainen	-	adjective	38	-	-	-	-	5.000
.*	äinen	-	adjective	38	-	-	-	-	5.000
.*	oinen	-	adjective	38	-	-	-	-	4.000
.*	öinen	-	adjective	38	-	-	-	-	4.000
.*	uinen	-	adjective	38	-	-	-	-	4.000
.*	yinen	-	adjective	38	-	-	-	-	4.000
.*	einen	-	adjective	38	-	front|back	-	-	4.000
.*	ttava	-	adjective	10	-	-	-	-	4.000
.*	ttävä	-	adjective	10	-	-	-	-	4.000
.*	maton	-	adjective	34	tt:t	-	-	-	4.000
.*	mätön	-	adjective	34	tt:t	-	-	-	4.000
.*	oiva	-	adjective	10	-	-	-	-	4.000
.*	öivä	-	adjective	10	-	-	-	-	4.000
.*	tava	-	adjective	10	-	-	-	-	4.000
.*	tävä	-	adjective	10	-	-	-	-	4.000
.*	uva	-	adjective	10	-	-	-	-	4.000
.*	uvä	-	adjective	10	-	-	-	-	4.000
.*	ttu	-	adjective	1	tt:t	-	-	-	4.000
.*	tty	-	adjective	1	tt:t	-	-	-	4.000
.*	ynyt	-	adjective	47	-	-	-	-	4.000
.*	unut	-	adjective	47	-	-	-	-	4.000
.*	ton	-	adjective	34	tt:t	-	-	-	4.000
.*	tön	-	adjective	34	tt:t	-	-	-	4.000
.*	hteleva	-	adjective	10	-	-	-	-	4.000
.*	htelevä	-	adjective	10	-	-	-	-	4.000
.*	geneettinen	-	adjective	38	-	-	-	-	3.000
.*	geeninen	-	adjective	38	-	-	-	-	3.000
.*	plastinen	-	adjective	38	-	-	-	-	3.000
.*	trooppinen	-	adjective	38	-	-	-	-	3.000
.*	ptinen	-	adjective	38	-	-	-	-	4.000
.*	ktinen	-	adjective	38	-	-	-	-	4.000
Num	-asteinen	-	adjective	38	-	-	-	-	3.000
Num	-gigainen	-	adjective	38	-	-	-	-	3.000
Num	-grammainen	-	adjective	38	-	-	-	-	3.000
Num	-hampainen	-	adjective	38	-	-	-	-	3.000
Num	-henkinen	-	adjective	38	-	front	-	-	3.000
Num	-hevos|voimainen	-	adjective	38	-	-	-	-	3.000
Num	-heppainen	-	adjective	38	-	-	-	coll	3.000
Num	-jakoinen	-	adjective	38	-	-	-	-	3.000
Num	-jäseninen	-	adjective	38	-	-	-	-	3.000
Num	-kaliiberinen	-	adjective	38	-	-	-	-	3.000
Num	-kaliiperinen	-	adjective	38	-	-	-	-	3.000
Num	-karaattinen	-	adjective	38	-	-	-	-	3.000
Num	-kerroksinen	-	adjective	38	-	-	-	-	3.000
Num	-kertainen	-	adjective	38	-	-	-	-	3.000
Num	-kiloinen	-	adjective	38	-	-	-	-	3.000
Num	-kilometrinen	-	adjective	38	front|back	-	-	-	3.000
Num	-kuinen	-	adjective	38	-	-	-	-	3.000
Num	-kulmainen	-	adjective	38	-	-	-	-	3.000
Num	-kuutioinen	-	adjective	38	-	-	-	-	3.000
Num	-litrainen	-	adjective	38	-	-	-	-	3.000
Num	-megainen	-	adjective	38	-	-	-	-	3.000
Num	-metrinen	-	adjective	38	-	front	-	-	3.000
Num	-millinen	-	adjective	38	-	front	-	-	3.000
Num	-minuuttinen	-	adjective	38	-	-	-	-	3.000
Num	-moottorinen	-	adjective	38	-	-	-	-	3.000
Num	-neliöinen	-	adjective	38	-	-	-	-	3.000
Num	-numeroinen	-	adjective	38	-	-	-	-	3.000
Num	-oktaaninen	-	adjective	38	-	-	-	-	3.000
Num	-osainen	-	adjective	38	-	-	-	-	3.000
Num	-osastoinen	-	adjective	38	-	-	-	-	3.000
Num	-paikkainen	-	adjective	38	-	-	-	-	3.000
Num	-portainen	-	adjective	38	-	-	-	-	3.000
Num	-prosenttinen	-	adjective	38	-	-	-	-	3.000
Num	-päinen	-	adjective	38	-	-	-	-	3.000
Num	-päiväinen	-	adjective	38	-	-	-	-	3.000
Num	-rivinen	-	adjective	38	-	front	-	-	3.000
Num	-sekuntinen	-	adjective	38	-	-	-	-	3.000
Num	-senttinen	-	adjective	38	-	front	-	-	3.000
Num	-sivuinen	-	adjective	38	-	-	-	-	3.000
Num	-tahkoinen	-	adjective	38	-	-	-	-	3.000
Num	-tahoinen	-	adjective	38	-	-	-	-	3.000
Num	-terainen	-	adjective	38	-	-	-	-	3.000
Num	-tonninen	-	adjective	38	-	-	-	-	3.000
Num	-tuntinen	-	adjective	38	-	-	-	-	3.000
Num	-ulotteinen	-	adjective	38	-	-	-	-	3.000
Num	-vaiheinen	-	adjective	38	-	-	-	-	3.000
Num	-vaihteinen	-	adjective	38	-	-	-	-	3.000
Num	-vuotias	-	adjective	41	-	-	-	-	3.000
Num	-vuotinen	-	adjective	38	-	-	-	-	3.000
Num	-wattinen	-	adjective	38	-	-	-	-	3.000
.*	-henkinen	-	adjective	38	-	front	-	-	3.000
.*	-mallinen	-	adjective	38	-	-	-	-	3.000
.*	-merkkinen	-	adjective	38	-	front	-	-	3.000
.*	-mielinen	-	adjective	38	-	front	-	-	3.000
.*	-niminen	-	adjective	38	-	front	-	-	3.000
.*	-rahoitteinen	-	adjective	38	-	-	-	-	3.000
.*	-tyylinen	-	adjective	38	-	-	-	-	3.000
.*	-tyyppinen	-	adjective	38	-	-	-	-	3.000
.*	-vastainen	-	adjective	38	-	-	-	-	3.000
.*	n|harmaa	-	adjective	17	-	-	-	-	3.000
.*	n|karvainen	-	adjective	38	-	-	-	-	3.000
.*	n|katkuinen	-	adjective	38	-	-	-	-	3.000
.*	n|keltainen	-	adjective	38	-	-	-	-	3.000
.*	n|kestävä	-	adjective	10	-	-	-	-	3.000
.*	n|kielinen	-	adjective	38	-	-	-	-	3.000
.*	n|lainen	-	adjective	38	-	-	-	-	3.000
.*	n|moinen	-	adjective	38	-	-	-	-	3.000
.*	n|muotoinen	-	adjective	38	-	-	-	-	3.000
.*	n|musta	-	adjective	10	-	-	-	-	3.000
.*	n|omainen	-	adjective	38	-	-	-	-	3.000
.*	n|pitävä	-	adjective	10	-	-	-	-	3.000
.*	n|punainen	-	adjective	38	-	-	-	-	3.000
.*	n|puoleinen	-	adjective	38	-	-	-	-	3.000
.*	n|puolinen	-	adjective	38	-	-	-	-	3.000
.*	n|sekainen	-	adjective	38	-	-	-	-	3.000
.*	n|sininen	-	adjective	38	-	front	-	-	3.000
.*	n|taitoinen	-	adjective	38	-	-	-	-	3.000
.*	n|valkea	-	adjective	15	-	-	-	-	3.000
.*	n|valkoinen	-	adjective	38	-	-	-	-	3.000
.*	n|vihreä	-	adjective	15	-	-	-	-	3.000
.*	|kelpoinen	-	adjective	38	-	-	-	-	3.000
.*	|kohtainen	-	adjective	38	-	-	-	-	3.000
.*	|kykyinen	-	adjective	38	-	-	-	-	3.000
.*	|köyhä	-	adjective	10	-	-	-	-	3.000
.*	|liukoinen	-	adjective	38	-	-	-	-	3.000
.*	|peräinen	-	adjective	38	-	-	-	-	3.000
.*	|pitoinen	-	adjective	38	-	-	-	-	3.000
.*	|pohjainen	-	adjective	38	-	-	-	-	3.000
.*	|rikas	-	adjective	41	kk:k	-	-	-	3.000
.*	|syntyinen	-	adjective	38	-	-	-	-	3.000
.*	|taustainen	-	adjective	38	-	-	-	-	3.000
.*	|tyyppinen	-	adjective	38	-	-	-	-	3.000
.*	|tyylinen	-	adjective	38	-	-	-	-	3.000
.*	|vapaa	-	adjective	17	-	-	-	-	3.000
.*	|vastainen	-	adjective	38	-	-	-	-	3.000
.*	|voittoinen	-	adjective	38	-	-	-	-	3.000
.*	|ystävällinen	-	adjective	38	-	-	-	-	3.000
.*	|hakuinen	-	adjective	38	-	-	-	-	3.000
.*	|aiheinen	-	adjective	38	-	-	-	-	3.000
.*	|altis	-	adjective	41	tt:t	-	-	-	3.000
.*	|taloudellinen	-	adjective	38	-	-	-	-	3.000
.*	|positiivinen	-	adjective	38	-	-	-	-	3.000
.*	|negatiivinen	-	adjective	38	-	-	-	-	3.000
.*	|turvallinen	-	adjective	38	-	-	-	-	3.000
.*	-hakuinen	-	adjective	38	-	-	-	-	3.000
.*	-aiheinen	-	adjective	38	-	-	-	-	3.000

# Adverbs
.*	eesti	-	adverb	-	-	front|back	-	-	4.000
.*	eästi	-	adverb	-	-	-	-	-	4.000
.*	maisesti	-	adverb	-	-	-	-	-	4.000
.*	mäisesti	-	adverb	-	-	-	-	-	4.000
.*	llisesti	-	adverb	-	-	front|back	-	-	4.000
.*	ttomasti	-	adverb	-	-	-	-	-	4.000
.*	ttömästi	-	adverb	-	-	-	-	-	4.000
.*	isesti	-	adverb	-	-	front|back	-	-	4.000
.*	hkosti	-	adverb	-	-	-	-	-	4.000
.*	hkösti	-	adverb	-	-	-	-	-	4.000
.*	evästi	-	adverb	-	-	-	-	-	4.000
.*	evasti	-	adverb	-	-	-	-	-	4.000
.*	avasti	-	adverb	-	-	-	-	-	4.000
.*	ävästi	-	adverb	-	-	-	-	-	4.000
.*	oivasti	-	adverb	-	-	-	-	-	4.000
.*	öivästi	-	adverb	-	-	-	-	-	4.000
.*	ivasti	-	adverb	-	-	-	-	-	4.000
.*	ivästi	-	adverb	-	-	-	-	-	4.000
.*	laisittain	-	adverb	-	-	-	-	-	4.000
.*	läisittäin	-	adverb	-	-	-	-	-	4.000
.*	ittain	-	adverb	-	-	-	-	-	4.000
.*	ittäin	-	adverb	-	-	-	-	-	4.000
.*	sillaan	-	adverb	-	-	-	-	+poss	4.000
.*	sillään	-	adverb	-	-	-	-	+poss	4.000
.*	|kaupalla	-	adverb	-	-	-	-	-	3.000
.*	|päissään	-	adverb	-	-	-	-	-	3.000
.*	|tolkulla	-	adverb	-	-	-	-	-	3.000
.*	|varkaisiin	-	adverb	-	-	-	-	-	3.000
.*	|varkaissa	-	adverb	-	-	-	-	-	3.000
.*	|varkaista	-	adverb	-	-	-	-	-	3.000
Num	-kertaisesti	-	adverb	38	-	-	-	-	3.000
Num	-prosenttisesti	-	adverb	38	-	-	-	-	3.000

# Ordinal numbers
.*	0:s	-	ordinal	45	-	back	-	-	3.000
.*	1:s	-	ordinal	45	-	front	-	-	3.000
.*	2:s	-	ordinal	45	-	back	-	-	3.000
.*	3:s	-	ordinal	45	-	back	-	-	3.000
.*	4:s	-	ordinal	45	-	front	-	-	3.000
.*	5:s	-	ordinal	45	-	front	-	-	3.000
.*	6:s	-	ordinal	45	-	back	-	-	3.000
.*	7:s	-	ordinal	45	-	front	-	-	3.000
