# Verbs
.*	ihkö	-	adjective	1	-	-	-	-	9.000
.*	öhkö	-	adjective	1	-	-	-	-	9.000
.*	yhkö	-	adjective	1	-	-	-	-	9.000
Va	mainen	-	adjective	38	-	-	-	-	9.000
Vä	mäinen	-	adjective	38	-	-	-	-	9.000
Va	lainen	-	adjective	38	-	-	-	-	9.000
Vä	läinen	-	adjective	38	-	-	-	-	9.000
.*	llinen	-	adjective	38	-	front|back	-	-	10.000
.*	ainen	-	adjective	38	-	-	-	-	10.000
.*	äinen	-	adjective	38	-	-	-	-	10.000
.*	oinen	-	adjective	38	-	-	-	-	10.000
.*	öinen	-	adjective	38	-	-	-	-	10.000
.*	uinen	-	adjective	38	-	-	-	-	10.000
.*	yinen	-	adjective	38	-	-	-	-	10.000
.*	einen	-	adjective	38	-	front|back	-	-	10.000
.*	ttava	-	adjective	10	-	-	-	-	9.000
.*	ttävä	-	adjective	10	-	-	-	-	9.000
.*	maton	-	adjective	34	tt:t	-	-	-	9.000
.*	mätön	-	adjective	34	tt:t	-	-	-	9.000
.*	oiva	-	adjective	10	-	-	-	-	9.000
.*	öivä	-	adjective	10	-	-	-	-	9.000
.*	tava	-	adjective	10	-	-	-	-	9.000
.*	tävä	-	adjective	10	-	-	-	-	9.000
.*	uva	-	adjective	10	-	-	-	-	10.000
.*	uvä	-	adjective	10	-	-	-	-	10.000
.*	ttu	-	adjective	1	tt:t	-	-	-	10.000
.*	tty	-	adjective	1	tt:t	-	-	-	10.000
.*	ynyt	-	adjective	47	-	-	-	-	10.000
.*	unut	-	adjective	47	-	-	-	-	10.000
Va	ton	-	adjective	34	tt:t	-	-	-	10.000
Vä	tön	-	adjective	34	tt:t	-	-	-	10.000
Va	hteleva	-	adjective	10	-	-	-	-	9.000
Vä	htelevä	-	adjective	10	-	-	-	-	9.000
.*	geneettinen	-	adjective	38	-	-	-	-	9.000
.*	geeninen	-	adjective	38	-	-	-	-	9.000
.*	plastinen	-	adjective	38	-	-	-	-	9.000
.*	trooppinen	-	adjective	38	-	-	-	-	9.000
.*	ptinen	-	adjective	38	-	-	-	-	9.000
.*	ktinen	-	adjective	38	-	-	-	-	9.000
.*	-aiheinen	-	adjective	38	-	-	-	-	5.000
.*	-hakuinen	-	adjective	38	-	-	-	-	5.000
.*	-henkinen	-	adjective	38	-	front	-	-	5.000
.*	-mallinen	-	adjective	38	-	-	-	-	5.000
.*	-merkkinen	-	adjective	38	-	front	-	-	5.000
.*	-mielinen	-	adjective	38	-	front	-	-	5.000
.*	-niminen	-	adjective	38	-	front	-	-	5.000
.*	-rahoitteinen	-	adjective	38	-	-	-	-	5.000
.*	-tyylinen	-	adjective	38	-	-	-	-	5.000
.*	-tyyppinen	-	adjective	38	-	-	-	-	5.000
.*	-vastainen	-	adjective	38	-	-	-	-	5.000
.*	n|aikainen	-	adjective	38	-	-	-	-	5.000
.*	n|alainen	-	adjective	38	-	-	-	-	5.000
.*	n|arvoinen	-	adjective	38	-	-	-	-	5.000
.*	n|haluinen	-	adjective	38	-	-	-	-	5.000
.*	n|harmaa	-	adjective	17	-	-	-	-	5.000
.*	n|harmaa	-	adjective	17	-	-	-	-	5.000
.*	n|henkinen	-	adjective	38	-	-	-	-	5.000
.*	n|himoinen	-	adjective	38	-	-	-	-	5.000
.*	n|hohteinen	-	adjective	38	-	-	-	-	5.000
.*	n|hohtoinen	-	adjective	38	-	-	-	-	5.000
.*	n|hoidollinen	-	adjective	38	-	-	-	-	5.000
.*	n|kaltainen	-	adjective	38	-	-	-	-	5.000
.*	n|karvainen	-	adjective	38	-	-	-	-	5.000
.*	n|karvainen	-	adjective	38	-	-	-	-	5.000
.*	n|katkuinen	-	adjective	38	-	-	-	-	5.000
.*	n|katkuinen	-	adjective	38	-	-	-	-	5.000
.*	n|keltainen	-	adjective	38	-	-	-	-	5.000
.*	n|keltainen	-	adjective	38	-	-	-	-	5.000
.*	n|kertainen	-	adjective	38	-	-	-	-	5.000
.*	n|kestävä	-	adjective	10	-	-	-	-	5.000
.*	n|kestävä	-	adjective	10	-	-	-	-	5.000
.*	n|kielinen	-	adjective	38	-	-	-	-	5.000
.*	n|kielinen	-	adjective	38	-	-	-	-	5.000
.*	n|kokoinen	-	adjective	38	-	-	-	-	5.000
.*	n|korkuinen	-	adjective	38	-	-	-	-	5.000
.*	n|koskelainen	-	adjective	38	-	-	-	-	5.000
.*	n|laatuinen	-	adjective	38	-	-	-	-	5.000
.*	n|lainen	-	adjective	38	-	-	-	-	5.000
.*	n|lainen	-	adjective	38	-	-	-	-	5.000
.*	n|luonteinen	-	adjective	38	-	-	-	-	5.000
.*	n|maalainen	-	adjective	38	-	-	-	-	5.000
.*	n|makuinen	-	adjective	38	-	-	-	-	5.000
.*	n|mallinen	-	adjective	38	-	-	-	-	5.000
.*	n|mielinen	-	adjective	38	-	-	-	-	5.000
.*	n|moinen	-	adjective	38	-	-	-	-	5.000
.*	n|moinen	-	adjective	38	-	-	-	-	5.000
.*	n|mukainen	-	adjective	38	-	-	-	-	5.000
